sample_id,metric,page,value,numeric_presence,scope,unit
000695.SZ:2023,current_assets,58,388074401.14,True,consolidated,CNY yuan
000695.SZ:2023,assets,58,824661819.54,True,consolidated,CNY yuan
000695.SZ:2023,current_liabilities,59,451861876.32,True,consolidated,CNY yuan
000695.SZ:2023,liabilities,59,494997334.88,True,consolidated,CNY yuan
000695.SZ:2023,equity,59,329664484.66,True,consolidated,CNY yuan
000695.SZ:2023,revenue,62,415113206.94,True,consolidated,CNY yuan
000695.SZ:2023,management_expense,62,43355757.36,True,consolidated,CNY yuan
000695.SZ:2023,operating_profit,62,-162403897.79,True,consolidated,CNY yuan
000695.SZ:2023,net_profit,62,-187360028.69,True,consolidated,CNY yuan
000695.SZ:2023,ocf,65,-53081473.54,True,consolidated,CNY yuan
000709.SZ:2023,receivables,64,2314432630.26,True,consolidated,CNY yuan
000709.SZ:2023,inventory,64,22116835339.56,True,consolidated,CNY yuan
000709.SZ:2023,current_assets,64,71735887186.51,True,consolidated,CNY yuan
000709.SZ:2023,assets,64,253231025319.37,True,consolidated,CNY yuan
000709.SZ:2023,current_liabilities,65,150640357490.44,True,consolidated,CNY yuan
000709.SZ:2023,liabilities,65,186774050294.10,True,consolidated,CNY yuan
000709.SZ:2023,equity,65,66456975025.27,True,consolidated,CNY yuan
000709.SZ:2023,revenue,68,143470125695.33,True,consolidated,CNY yuan
000709.SZ:2023,management_expense,68,3184426650.89,True,consolidated,CNY yuan
000709.SZ:2023,operating_profit,68,916786180.60,True,consolidated,CNY yuan
000709.SZ:2023,net_profit,68,1579846258.84,True,consolidated,CNY yuan
000709.SZ:2023,ocf,70,9235003428.18,True,consolidated,CNY yuan
000715.SZ:2023,receivables,57,2975611.88,True,consolidated,CNY yuan
000715.SZ:2023,inventory,57,69454992.20,True,consolidated,CNY yuan
000715.SZ:2023,current_assets,57,1378918642.09,True,consolidated,CNY yuan
000715.SZ:2023,assets,58,2402926707.82,True,consolidated,CNY yuan
000715.SZ:2023,current_liabilities,59,544552291.30,True,consolidated,CNY yuan
000715.SZ:2023,liabilities,59,666443032.19,True,consolidated,CNY yuan
000715.SZ:2023,equity,59,1736483675.63,True,consolidated,CNY yuan
000715.SZ:2023,revenue,61,693300673.64,True,consolidated,CNY yuan
000715.SZ:2023,management_expense,62,230688781.00,True,consolidated,CNY yuan
000715.SZ:2023,operating_profit,62,113521050.10,True,consolidated,CNY yuan
000715.SZ:2023,net_profit,62,85752905.75,True,consolidated,CNY yuan
000715.SZ:2023,ocf,64,58727264.64,True,consolidated,CNY yuan
000718.SZ:2023,receivables,68,74294720.85,True,consolidated,CNY yuan
000718.SZ:2023,inventory,68,9390077575.16,True,consolidated,CNY yuan
000718.SZ:2023,current_assets,68,11725115191.74,True,consolidated,CNY yuan
000718.SZ:2023,assets,69,15392539894.54,True,consolidated,CNY yuan
000718.SZ:2023,current_liabilities,69,4842820736.76,True,consolidated,CNY yuan
000718.SZ:2023,liabilities,69,5613104333.75,True,consolidated,CNY yuan
000718.SZ:2023,equity,70,9779435560.79,True,consolidated,CNY yuan
000718.SZ:2023,revenue,72,2239152699.86,True,consolidated,CNY yuan
000718.SZ:2023,management_expense,72,309068853.21,True,consolidated,CNY yuan
000718.SZ:2023,operating_profit,73,428360613.64,True,consolidated,CNY yuan
000718.SZ:2023,net_profit,73,362226591.03,True,consolidated,CNY yuan
000718.SZ:2023,ocf,76,793683521.51,True,consolidated,CNY yuan
000739.SZ:2023,receivables,74,1668892473.69,True,consolidated,CNY yuan
000739.SZ:2023,inventory,74,1801787543.58,True,consolidated,CNY yuan
000739.SZ:2023,current_assets,74,7781107693.59,True,consolidated,CNY yuan
000739.SZ:2023,assets,75,12016599023.18,True,consolidated,CNY yuan
000739.SZ:2023,current_liabilities,75,6026542168.27,True,consolidated,CNY yuan
000739.SZ:2023,liabilities,76,6497373460.37,True,consolidated,CNY yuan
000739.SZ:2023,equity,76,5519225562.81,True,consolidated,CNY yuan
000739.SZ:2023,revenue,78,10544905377.17,True,consolidated,CNY yuan
000739.SZ:2023,management_expense,78,450064086.98,True,consolidated,CNY yuan
000739.SZ:2023,operating_profit,79,1011622525.99,True,consolidated,CNY yuan
000739.SZ:2023,net_profit,79,989170839.01,True,consolidated,CNY yuan
000739.SZ:2023,ocf,82,1326107316.20,True,consolidated,CNY yuan
000786.SZ:2023,receivables,116,1991242641.27,True,consolidated,CNY yuan
000786.SZ:2023,inventory,116,2726834275.94,True,consolidated,CNY yuan
000786.SZ:2023,current_assets,116,10973363239.23,True,consolidated,CNY yuan
000786.SZ:2023,assets,117,28604536225.61,True,consolidated,CNY yuan
000786.SZ:2023,current_liabilities,117,5269640624.74,True,consolidated,CNY yuan
000786.SZ:2023,liabilities,118,7160918269.09,True,consolidated,CNY yuan
000786.SZ:2023,equity,118,21443617956.52,True,consolidated,CNY yuan
000786.SZ:2023,revenue,120,19934313133.14,True,consolidated,CNY yuan
000786.SZ:2023,management_expense,121,1024684300.57,True,consolidated,CNY yuan
000786.SZ:2023,operating_profit,121,3311356678.77,True,consolidated,CNY yuan
000786.SZ:2023,net_profit,121,3143701909.88,True,consolidated,CNY yuan
000786.SZ:2023,ocf,124,3664355331.73,True,consolidated,CNY yuan
000797.SZ:2023,receivables,95,1802166773.25,True,consolidated,CNY yuan
000797.SZ:2023,inventory,95,14628038492.37,True,consolidated,CNY yuan
000797.SZ:2023,current_assets,95,21195955420.17,True,consolidated,CNY yuan
000797.SZ:2023,assets,95,22906439078.97,True,consolidated,CNY yuan
000797.SZ:2023,current_liabilities,96,13491706273.15,True,consolidated,CNY yuan
000797.SZ:2023,liabilities,96,17207221267.57,True,consolidated,CNY yuan
000797.SZ:2023,equity,96,5699217811.40,True,consolidated,CNY yuan
000797.SZ:2023,revenue,99,7315195597.41,True,consolidated,CNY yuan
000797.SZ:2023,management_expense,99,265259570.78,True,consolidated,CNY yuan
000797.SZ:2023,operating_profit,99,392614079.52,True,consolidated,CNY yuan
000797.SZ:2023,net_profit,99,147937752.24,True,consolidated,CNY yuan
000797.SZ:2023,ocf,101,641355271.61,True,consolidated,CNY yuan
000800.SZ:2023,receivables,103,867090338.42,True,consolidated,CNY yuan
000800.SZ:2023,inventory,103,6382739897.83,True,consolidated,CNY yuan
000800.SZ:2023,current_assets,103,35003314025.47,True,consolidated,CNY yuan
000800.SZ:2023,assets,104,56772860616.12,True,consolidated,CNY yuan
000800.SZ:2023,current_liabilities,105,27863483682.19,True,consolidated,CNY yuan
000800.SZ:2023,liabilities,105,33053433533.64,True,consolidated,CNY yuan
000800.SZ:2023,equity,105,23719427082.48,True,consolidated,CNY yuan
000800.SZ:2023,revenue,108,38331747083.88,True,consolidated,CNY yuan
000800.SZ:2023,management_expense,109,2040339354.62,True,consolidated,CNY yuan
000800.SZ:2023,operating_profit,109,55142212.54,True,consolidated,CNY yuan
000800.SZ:2023,net_profit,109,367745445.34,True,consolidated,CNY yuan
000800.SZ:2023,ocf,112,-5135243969.35,True,consolidated,CNY yuan
000807.SZ:2023,receivables,80,959656234.96,True,consolidated,CNY yuan
000807.SZ:2023,inventory,80,3917810689.47,True,consolidated,CNY yuan
000807.SZ:2023,current_assets,80,8245649722.35,True,consolidated,CNY yuan
000807.SZ:2023,assets,81,39059473292.29,True,consolidated,CNY yuan
000807.SZ:2023,current_liabilities,81,9046545120.66,True,consolidated,CNY yuan
000807.SZ:2023,liabilities,82,13782962977.16,True,consolidated,CNY yuan
000807.SZ:2023,equity,82,25276510315.13,True,consolidated,CNY yuan
000807.SZ:2023,revenue,84,48463024922.95,True,consolidated,CNY yuan
000807.SZ:2023,management_expense,85,640270080.77,True,consolidated,CNY yuan
000807.SZ:2023,operating_profit,85,5905050629.24,True,consolidated,CNY yuan
000807.SZ:2023,net_profit,85,5268023236.37,True,consolidated,CNY yuan
000807.SZ:2023,ocf,87,6914468893.21,True,consolidated,CNY yuan
000821.SZ:2023,receivables,132,1527092189.67,True,consolidated,CNY yuan
000821.SZ:2023,inventory,132,3731559878.17,True,consolidated,CNY yuan
000821.SZ:2023,current_assets,132,7858708351.23,True,consolidated,CNY yuan
000821.SZ:2023,assets,133,9964006821.35,True,consolidated,CNY yuan
000821.SZ:2023,current_liabilities,133,6193018797.75,True,consolidated,CNY yuan
000821.SZ:2023,liabilities,134,6602415981.06,True,consolidated,CNY yuan
000821.SZ:2023,equity,134,3361590840.29,True,consolidated,CNY yuan
000821.SZ:2023,revenue,136,4867705347.85,True,consolidated,CNY yuan
000821.SZ:2023,management_expense,137,238963683.70,True,consolidated,CNY yuan
000821.SZ:2023,operating_profit,137,373919873.76,True,consolidated,CNY yuan
000821.SZ:2023,net_profit,137,328045002.61,True,consolidated,CNY yuan
000821.SZ:2023,ocf,140,249790814.41,True,consolidated,CNY yuan
000823.SZ:2023,receivables,90,1792156448.26,True,consolidated,CNY yuan
000823.SZ:2023,inventory,90,1088095372.37,True,consolidated,CNY yuan
000823.SZ:2023,current_assets,90,5302526066.18,True,consolidated,CNY yuan
000823.SZ:2023,assets,91,8585359470.53,True,consolidated,CNY yuan
000823.SZ:2023,current_liabilities,92,2292972535.65,True,consolidated,CNY yuan
000823.SZ:2023,liabilities,92,3522087573.44,True,consolidated,CNY yuan
000823.SZ:2023,equity,92,5063271897.09,True,consolidated,CNY yuan
000823.SZ:2023,revenue,94,6672882674.89,True,consolidated,CNY yuan
000823.SZ:2023,management_expense,95,342492323.30,True,consolidated,CNY yuan
000823.SZ:2023,operating_profit,95,540148614.27,True,consolidated,CNY yuan
000823.SZ:2023,net_profit,95,496785079.77,True,consolidated,CNY yuan
000823.SZ:2023,ocf,98,842243053.69,True,consolidated,CNY yuan
000830.SZ:2023,receivables,84,61885739.38,True,consolidated,CNY yuan
000830.SZ:2023,inventory,84,1676221988.80,True,consolidated,CNY yuan
000830.SZ:2023,current_assets,84,2815003096.02,True,consolidated,CNY yuan
000830.SZ:2023,assets,85,34407420456.67,True,consolidated,CNY yuan
000830.SZ:2023,current_liabilities,85,11989762236.59,True,consolidated,CNY yuan
000830.SZ:2023,liabilities,86,16952118344.87,True,consolidated,CNY yuan
000830.SZ:2023,equity,86,17455302111.80,True,consolidated,CNY yuan
000830.SZ:2023,revenue,88,30356698594.30,True,consolidated,CNY yuan
000830.SZ:2023,management_expense,88,581594149.80,True,consolidated,CNY yuan
000830.SZ:2023,operating_profit,89,3811251100.25,True,consolidated,CNY yuan
000830.SZ:2023,net_profit,89,3155756852.06,True,consolidated,CNY yuan
000830.SZ:2023,ocf,91,5116193522.00,True,consolidated,CNY yuan
000850.SZ:2023,receivables,65,376467825.97,True,consolidated,CNY yuan
000850.SZ:2023,inventory,65,624301395.21,True,consolidated,CNY yuan
000850.SZ:2023,current_assets,65,2875156718.77,True,consolidated,CNY yuan
000850.SZ:2023,assets,65,7301435471.15,True,consolidated,CNY yuan
000850.SZ:2023,current_liabilities,66,1955762981.18,True,consolidated,CNY yuan
000850.SZ:2023,liabilities,66,2758457934.69,True,consolidated,CNY yuan
000850.SZ:2023,equity,67,4542977536.46,True,consolidated,CNY yuan
000850.SZ:2023,revenue,69,3494151478.34,True,consolidated,CNY yuan
000850.SZ:2023,management_expense,69,110667893.09,True,consolidated,CNY yuan
000850.SZ:2023,operating_profit,70,-224120071.03,True,consolidated,CNY yuan
000850.SZ:2023,net_profit,70,-183972602.38,True,consolidated,CNY yuan
000850.SZ:2023,ocf,73,394014113.53,True,consolidated,CNY yuan
000861.SZ:2023,receivables,82,47520283.87,True,consolidated,CNY yuan
000861.SZ:2023,inventory,82,2315139589.25,True,consolidated,CNY yuan
000861.SZ:2023,current_assets,82,3082222695.72,True,consolidated,CNY yuan
000861.SZ:2023,assets,83,8872248404.62,True,consolidated,CNY yuan
000861.SZ:2023,current_liabilities,84,2091993903.16,True,consolidated,CNY yuan
000861.SZ:2023,liabilities,84,5505306488.92,True,consolidated,CNY yuan
000861.SZ:2023,equity,84,3366941915.70,True,consolidated,CNY yuan
000861.SZ:2023,revenue,87,1160045249.63,True,consolidated,CNY yuan
000861.SZ:2023,management_expense,87,187841365.34,True,consolidated,CNY yuan
000861.SZ:2023,operating_profit,88,-369823687.60,True,consolidated,CNY yuan
000861.SZ:2023,net_profit,88,-400514265.49,True,consolidated,CNY yuan
000861.SZ:2023,ocf,91,816801209.54,True,consolidated,CNY yuan
000868.SZ:2023,receivables,74,924825182.96,True,consolidated,CNY yuan
000868.SZ:2023,inventory,74,182839414.68,True,consolidated,CNY yuan
000868.SZ:2023,current_assets,74,2087110131.90,True,consolidated,CNY yuan
000868.SZ:2023,assets,75,3370000876.53,True,consolidated,CNY yuan
000868.SZ:2023,current_liabilities,75,3042017956.20,True,consolidated,CNY yuan
000868.SZ:2023,liabilities,75,3292426402.36,True,consolidated,CNY yuan
000868.SZ:2023,equity,76,77574474.17,True,consolidated,CNY yuan
000868.SZ:2023,revenue,78,1487992571.91,True,consolidated,CNY yuan
000868.SZ:2023,management_expense,78,94156246.20,True,consolidated,CNY yuan
000868.SZ:2023,operating_profit,79,-254290646.72,True,consolidated,CNY yuan
000868.SZ:2023,net_profit,79,-258777671.72,True,consolidated,CNY yuan
000868.SZ:2023,ocf,81,324569781.97,True,consolidated,CNY yuan
000890.SZ:2023,receivables,64,323118769.54,True,consolidated,CNY yuan
000890.SZ:2023,inventory,64,72169911.53,True,consolidated,CNY yuan
000890.SZ:2023,current_assets,64,796561306.59,True,consolidated,CNY yuan
000890.SZ:2023,assets,65,1839092876.34,True,consolidated,CNY yuan
000890.SZ:2023,current_liabilities,66,1562810096.35,True,consolidated,CNY yuan
000890.SZ:2023,liabilities,66,1627143959.92,True,consolidated,CNY yuan
000890.SZ:2023,equity,66,211948916.42,True,consolidated,CNY yuan
000890.SZ:2023,revenue,68,677575109.69,True,consolidated,CNY yuan
000890.SZ:2023,management_expense,69,54014262.37,True,consolidated,CNY yuan
000890.SZ:2023,operating_profit,69,16238257.92,True,consolidated,CNY yuan
000890.SZ:2023,net_profit,69,440865.42,True,consolidated,CNY yuan
000890.SZ:2023,ocf,71,73383802.05,True,consolidated,CNY yuan
000897.SZ:2023,receivables,60,58932824.83,True,consolidated,CNY yuan
000897.SZ:2023,inventory,61,5333035753.25,True,consolidated,CNY yuan
000897.SZ:2023,current_assets,61,7161894283.22,True,consolidated,CNY yuan
000897.SZ:2023,assets,61,8242043603.36,True,consolidated,CNY yuan
000897.SZ:2023,current_liabilities,62,6004307959.72,True,consolidated,CNY yuan
000897.SZ:2023,liabilities,62,6010158620.34,True,consolidated,CNY yuan
000897.SZ:2023,equity,62,2231884983.02,True,consolidated,CNY yuan
000897.SZ:2023,revenue,65,1420138855.30,True,consolidated,CNY yuan
000897.SZ:2023,management_expense,65,49608326.94,True,consolidated,CNY yuan
000897.SZ:2023,operating_profit,65,364515137.57,True,consolidated,CNY yuan
000897.SZ:2023,net_profit,66,261902563.77,True,consolidated,CNY yuan
000897.SZ:2023,ocf,68,892834962.43,True,consolidated,CNY yuan
000903.SZ:2023,receivables,74,2099810814.71,True,consolidated,CNY yuan
000903.SZ:2023,inventory,74,2715809488.09,True,consolidated,CNY yuan
000903.SZ:2023,current_assets,74,6974169226.72,True,consolidated,CNY yuan
000903.SZ:2023,assets,75,13328009820.88,True,consolidated,CNY yuan
000903.SZ:2023,current_liabilities,75,7446485386.76,True,consolidated,CNY yuan
000903.SZ:2023,liabilities,76,8939844507.90,True,consolidated,CNY yuan
000903.SZ:2023,equity,76,4388165312.98,True,consolidated,CNY yuan
000903.SZ:2023,revenue,79,4790234282.12,True,consolidated,CNY yuan
000903.SZ:2023,management_expense,79,197434980.61,True,consolidated,CNY yuan
000903.SZ:2023,operating_profit,79,-1299180268.29,True,consolidated,CNY yuan
000903.SZ:2023,net_profit,79,-1308558594.27,True,consolidated,CNY yuan
000903.SZ:2023,ocf,82,-1925428787.67,True,consolidated,CNY yuan
000920.SZ:2023,receivables,86,120399298.88,True,consolidated,CNY yuan
000920.SZ:2023,inventory,87,216145127.53,True,consolidated,CNY yuan
000920.SZ:2023,current_assets,87,1518487474.49,True,consolidated,CNY yuan
000920.SZ:2023,assets,87,2921706666.58,True,consolidated,CNY yuan
000920.SZ:2023,current_liabilities,88,849150659.66,True,consolidated,CNY yuan
000920.SZ:2023,liabilities,88,1040873727.83,True,consolidated,CNY yuan
000920.SZ:2023,equity,88,1880832938.75,True,consolidated,CNY yuan
000920.SZ:2023,revenue,91,1461340100.57,True,consolidated,CNY yuan
000920.SZ:2023,management_expense,91,148789448.97,True,consolidated,CNY yuan
000920.SZ:2023,operating_profit,91,151319791.92,True,consolidated,CNY yuan
000920.SZ:2023,net_profit,92,155100927.43,True,consolidated,CNY yuan
000920.SZ:2023,ocf,94,281803927.12,True,consolidated,CNY yuan
000925.SZ:2023,receivables,129,1169787920.92,True,consolidated,CNY yuan
000925.SZ:2023,inventory,129,264442998.76,True,consolidated,CNY yuan
000925.SZ:2023,current_assets,129,4191037866.33,True,consolidated,CNY yuan
000925.SZ:2023,assets,130,7306115477.78,True,consolidated,CNY yuan
000925.SZ:2023,current_liabilities,130,3259399617.06,True,consolidated,CNY yuan
000925.SZ:2023,liabilities,131,4269802110.26,True,consolidated,CNY yuan
000925.SZ:2023,equity,131,3036313367.52,True,consolidated,CNY yuan
000925.SZ:2023,revenue,133,2559561810.89,True,consolidated,CNY yuan
000925.SZ:2023,management_expense,133,218997337.41,True,consolidated,CNY yuan
000925.SZ:2023,operating_profit,134,92556367.51,True,consolidated,CNY yuan
000925.SZ:2023,net_profit,134,77803790.13,True,consolidated,CNY yuan
000925.SZ:2023,ocf,137,339544556.09,True,consolidated,CNY yuan
000933.SZ:2023,receivables,79,690366895.70,True,consolidated,CNY yuan
000933.SZ:2023,inventory,79,3099790139.18,True,consolidated,CNY yuan
000933.SZ:2023,current_assets,79,23644686174.06,True,consolidated,CNY yuan
000933.SZ:2023,assets,80,60477379457.26,True,consolidated,CNY yuan
000933.SZ:2023,current_liabilities,81,34694486953.12,True,consolidated,CNY yuan
000933.SZ:2023,liabilities,81,39296076190.91,True,consolidated,CNY yuan
000933.SZ:2023,equity,82,21181303266.35,True,consolidated,CNY yuan
000933.SZ:2023,revenue,84,42703853286.57,True,consolidated,CNY yuan
000933.SZ:2023,management_expense,85,763757792.36,True,consolidated,CNY yuan
000933.SZ:2023,operating_profit,85,10901717304.66,True,consolidated,CNY yuan
000933.SZ:2023,net_profit,85,8576390390.86,True,consolidated,CNY yuan
000933.SZ:2023,ocf,89,14060764159.71,True,consolidated,CNY yuan
000937.SZ:2023,receivables,73,2992652956.13,True,consolidated,CNY yuan
000937.SZ:2023,inventory,73,1175383265.21,True,consolidated,CNY yuan
000937.SZ:2023,current_assets,73,18719685587.62,True,consolidated,CNY yuan
000937.SZ:2023,assets,74,51486412192.38,True,consolidated,CNY yuan
000937.SZ:2023,current_liabilities,74,22394097003.37,True,consolidated,CNY yuan
000937.SZ:2023,liabilities,75,26554650160.01,True,consolidated,CNY yuan
000937.SZ:2023,equity,75,24931762032.37,True,consolidated,CNY yuan
000937.SZ:2023,revenue,77,36036360896.83,True,consolidated,CNY yuan
000937.SZ:2023,management_expense,78,1776562729.19,True,consolidated,CNY yuan
000937.SZ:2023,operating_profit,78,7235316758.03,True,consolidated,CNY yuan
000937.SZ:2023,net_profit,78,5220500015.67,True,consolidated,CNY yuan
000937.SZ:2023,ocf,80,5504578259.14,True,consolidated,CNY yuan
000982.SZ:2023,receivables,81,135737717.14,True,consolidated,CNY yuan
000982.SZ:2023,inventory,81,240042359.44,True,consolidated,CNY yuan
000982.SZ:2023,current_assets,81,1041057243.10,True,consolidated,CNY yuan
000982.SZ:2023,assets,82,1669963293.46,True,consolidated,CNY yuan
000982.SZ:2023,current_liabilities,82,379014560.34,True,consolidated,CNY yuan
000982.SZ:2023,liabilities,83,408168048.29,True,consolidated,CNY yuan
000982.SZ:2023,equity,83,1261795245.17,True,consolidated,CNY yuan
000982.SZ:2023,revenue,85,628317131.39,True,consolidated,CNY yuan
000982.SZ:2023,management_expense,85,80093437.55,True,consolidated,CNY yuan
000982.SZ:2023,operating_profit,86,15210210.26,True,consolidated,CNY yuan
000982.SZ:2023,net_profit,86,6274954.05,True,consolidated,CNY yuan
000982.SZ:2023,ocf,89,-148995480.39,True,consolidated,CNY yuan
000989.SZ:2023,receivables,83,291350016.43,True,consolidated,CNY yuan
000989.SZ:2023,inventory,83,749171033.03,True,consolidated,CNY yuan
000989.SZ:2023,current_assets,83,2797935355.28,True,consolidated,CNY yuan
000989.SZ:2023,assets,84,5238415577.39,True,consolidated,CNY yuan
000989.SZ:2023,current_liabilities,84,1159506104.85,True,consolidated,CNY yuan
000989.SZ:2023,liabilities,85,1256259717.10,True,consolidated,CNY yuan
000989.SZ:2023,equity,85,3982155860.29,True,consolidated,CNY yuan
000989.SZ:2023,revenue,87,3033265859.73,True,consolidated,CNY yuan
000989.SZ:2023,management_expense,87,241910869.18,True,consolidated,CNY yuan
000989.SZ:2023,operating_profit,88,456408725.53,True,consolidated,CNY yuan
000989.SZ:2023,net_profit,88,355907574.40,True,consolidated,CNY yuan
000989.SZ:2023,ocf,91,499132759.89,True,consolidated,CNY yuan
000990.SZ:2023,receivables,103,893579253.23,True,consolidated,CNY yuan
000990.SZ:2023,inventory,103,860450602.56,True,consolidated,CNY yuan
000990.SZ:2023,current_assets,103,6001702016.98,True,consolidated,CNY yuan
000990.SZ:2023,assets,104,24525690795.99,True,consolidated,CNY yuan
000990.SZ:2023,current_liabilities,104,4844803190.41,True,consolidated,CNY yuan
000990.SZ:2023,liabilities,105,6012672557.92,True,consolidated,CNY yuan
000990.SZ:2023,equity,105,18513018238.07,True,consolidated,CNY yuan
000990.SZ:2023,revenue,107,11717284386.82,True,consolidated,CNY yuan
000990.SZ:2023,management_expense,108,483968244.00,True,consolidated,CNY yuan
000990.SZ:2023,operating_profit,108,181379660.04,True,consolidated,CNY yuan
000990.SZ:2023,net_profit,108,158182033.15,True,consolidated,CNY yuan
000990.SZ:2023,ocf,111,1358588166.91,True,consolidated,CNY yuan
002014.SZ:2023,receivables,70,539931338.74,True,consolidated,CNY yuan
002014.SZ:2023,inventory,70,343618894.67,True,consolidated,CNY yuan
002014.SZ:2023,current_assets,70,2233010237.66,True,consolidated,CNY yuan
002014.SZ:2023,assets,71,3572752541.11,True,consolidated,CNY yuan
002014.SZ:2023,current_liabilities,71,1156501209.98,True,consolidated,CNY yuan
002014.SZ:2023,liabilities,72,1247953397.10,True,consolidated,CNY yuan
002014.SZ:2023,equity,72,2324799144.01,True,consolidated,CNY yuan
002014.SZ:2023,revenue,74,3304135248.82,True,consolidated,CNY yuan
002014.SZ:2023,management_expense,74,132661684.97,True,consolidated,CNY yuan
002014.SZ:2023,operating_profit,75,405392716.08,True,consolidated,CNY yuan
002014.SZ:2023,net_profit,75,368788253.50,True,consolidated,CNY yuan
002014.SZ:2023,ocf,77,543555266.47,True,consolidated,CNY yuan
002016.SZ:2023,receivables,64,351513391.76,True,consolidated,CNY yuan
002016.SZ:2023,inventory,65,3046279473.28,True,consolidated,CNY yuan
002016.SZ:2023,current_assets,65,5256712571.17,True,consolidated,CNY yuan
002016.SZ:2023,assets,65,6577167290.96,True,consolidated,CNY yuan
002016.SZ:2023,current_liabilities,66,1935438170.14,True,consolidated,CNY yuan
002016.SZ:2023,liabilities,66,1948507944.47,True,consolidated,CNY yuan
002016.SZ:2023,equity,67,4628659346.49,True,consolidated,CNY yuan
002016.SZ:2023,revenue,69,831300823.09,True,consolidated,CNY yuan
002016.SZ:2023,management_expense,69,103824973.41,True,consolidated,CNY yuan
002016.SZ:2023,operating_profit,70,208381581.62,True,consolidated,CNY yuan
002016.SZ:2023,net_profit,70,144742364.76,True,consolidated,CNY yuan
002016.SZ:2023,ocf,73,-271551200.20,True,consolidated,CNY yuan
002027.SZ:2023,receivables,67,1472280919.98,True,consolidated,CNY yuan
002027.SZ:2023,inventory,67,13383921.75,True,consolidated,CNY yuan
002027.SZ:2023,current_assets,67,12488046599.77,True,consolidated,CNY yuan
002027.SZ:2023,assets,67,25238766516.08,True,consolidated,CNY yuan
002027.SZ:2023,current_liabilities,68,6972190022.07,True,consolidated,CNY yuan
002027.SZ:2023,liabilities,68,7942749193.15,True,consolidated,CNY yuan
002027.SZ:2023,equity,68,17296017322.93,True,consolidated,CNY yuan
002027.SZ:2023,revenue,71,9424959143.22,True,consolidated,CNY yuan
002027.SZ:2023,management_expense,71,608929128.26,True,consolidated,CNY yuan
002027.SZ:2023,operating_profit,71,3506816648.23,True,consolidated,CNY yuan
002027.SZ:2023,net_profit,71,2839202469.14,True,consolidated,CNY yuan
002027.SZ:2023,ocf,73,6698961025.48,True,consolidated,CNY yuan
002033.SZ:2023,receivables,73,5514407.64,True,consolidated,CNY yuan
002033.SZ:2023,inventory,73,18672071.21,True,consolidated,CNY yuan
002033.SZ:2023,current_assets,73,780856910.95,True,consolidated,CNY yuan
002033.SZ:2023,assets,74,2749885809.93,True,consolidated,CNY yuan
002033.SZ:2023,current_liabilities,74,213615899.61,True,consolidated,CNY yuan
002033.SZ:2023,liabilities,75,229700053.53,True,consolidated,CNY yuan
002033.SZ:2023,equity,75,2520185756.40,True,consolidated,CNY yuan
002033.SZ:2023,revenue,77,316555051.92,True,consolidated,CNY yuan
002033.SZ:2023,management_expense,78,91922486.07,True,consolidated,CNY yuan
002033.SZ:2023,operating_profit,78,12172070.57,True,consolidated,CNY yuan
002033.SZ:2023,net_profit,78,16934.66,True,consolidated,CNY yuan
002033.SZ:2023,ocf,80,116597241.44,True,consolidated,CNY yuan
002039.SZ:2023,receivables,65,46320865.96,True,consolidated,CNY yuan
002039.SZ:2023,inventory,65,159342.06,True,consolidated,CNY yuan
002039.SZ:2023,current_assets,65,881294846.33,True,consolidated,CNY yuan
002039.SZ:2023,assets,66,16760756976.72,True,consolidated,CNY yuan
002039.SZ:2023,current_liabilities,66,2375850797.77,True,consolidated,CNY yuan
002039.SZ:2023,liabilities,67,10344588104.68,True,consolidated,CNY yuan
002039.SZ:2023,equity,67,6416168872.04,True,consolidated,CNY yuan
002039.SZ:2023,revenue,69,2613116603.70,True,consolidated,CNY yuan
002039.SZ:2023,management_expense,70,111349233.37,True,consolidated,CNY yuan
002039.SZ:2023,operating_profit,70,898054364.70,True,consolidated,CNY yuan
002039.SZ:2023,net_profit,70,765056588.09,True,consolidated,CNY yuan
002039.SZ:2023,ocf,73,1945919440.57,True,consolidated,CNY yuan
002040.SZ:2023,receivables,82,86263430.03,True,consolidated,CNY yuan
002040.SZ:2023,inventory,82,4893944.35,True,consolidated,CNY yuan
002040.SZ:2023,current_assets,82,481364968.72,True,consolidated,CNY yuan
002040.SZ:2023,assets,83,4722837630.10,True,consolidated,CNY yuan
002040.SZ:2023,current_liabilities,83,631027236.53,True,consolidated,CNY yuan
002040.SZ:2023,liabilities,84,1071157905.71,True,consolidated,CNY yuan
002040.SZ:2023,equity,84,3651679724.39,True,consolidated,CNY yuan
002040.SZ:2023,revenue,86,818608988.96,True,consolidated,CNY yuan
002040.SZ:2023,management_expense,86,140580765.85,True,consolidated,CNY yuan
002040.SZ:2023,operating_profit,87,225849141.03,True,consolidated,CNY yuan
002040.SZ:2023,net_profit,87,166880449.30,True,consolidated,CNY yuan
002040.SZ:2023,ocf,90,294005569.14,True,consolidated,CNY yuan
002046.SZ:2023,receivables,77,711867503.79,True,consolidated,CNY yuan
002046.SZ:2023,inventory,77,561009673.69,True,consolidated,CNY yuan
002046.SZ:2023,current_assets,77,2829582398.18,True,consolidated,CNY yuan
002046.SZ:2023,assets,77,5251722348.86,True,consolidated,CNY yuan
002046.SZ:2023,current_liabilities,78,1731427631.76,True,consolidated,CNY yuan
